"","date","mmwr_year","mmwr_week","state","state_name","pop","region","region_name","cases","hosp","booster","series","deaths"
"1874",2021-02-13,2021,6,"LA","Louisiana",4624047,"6","South Central",6300,744,0,297412,167
"1875",2021-02-20,2021,7,"LA","Louisiana",4624047,"6","South Central",5907,553,0,338335,156
"1876",2021-02-27,2021,8,"LA","Louisiana",4624047,"6","South Central",4864,530,0,435911,95
"1877",2021-03-06,2021,9,"LA","Louisiana",4624047,"6","South Central",3711,471,0,527517,82
"1878",2021-03-13,2021,10,"LA","Louisiana",4624047,"6","South Central",3478,383,0,628838,106
"1879",2021-03-20,2021,11,"LA","Louisiana",4624047,"6","South Central",3248,307,0,712792,58
"1880",2021-03-27,2021,12,"LA","Louisiana",4624047,"6","South Central",2643,310,0,832943,63
"1881",2021-04-03,2021,13,"LA","Louisiana",4624047,"6","South Central",2771,320,0,954286,55
"1882",2021-04-10,2021,14,"LA","Louisiana",4624047,"6","South Central",3049,290,0,1095047,34
"1883",2021-04-17,2021,15,"LA","Louisiana",4624047,"6","South Central",3702,358,0,1213439,50
"1884",2021-04-24,2021,16,"LA","Louisiana",4624047,"6","South Central",2955,298,0,1313968,36
"1885",2021-05-01,2021,17,"LA","Louisiana",4624047,"6","South Central",3451,328,0,1395959,45
"1886",2021-05-08,2021,18,"LA","Louisiana",4624047,"6","South Central",3203,347,0,1455422,27
"1887",2021-05-15,2021,19,"LA","Louisiana",4624047,"6","South Central",3051,352,0,1498007,42
"1888",2021-05-22,2021,20,"LA","Louisiana",4624047,"6","South Central",2786,312,0,1538348,38
"1889",2021-05-29,2021,21,"LA","Louisiana",4624047,"6","South Central",2411,355,0,1571834,47
"1890",2021-06-05,2021,22,"LA","Louisiana",4624047,"6","South Central",2421,324,0,1604041,38
"1891",2021-06-12,2021,23,"LA","Louisiana",4624047,"6","South Central",2130,285,0,1638947,30
"1892",2021-06-19,2021,24,"LA","Louisiana",4624047,"6","South Central",2139,257,0,1669428,24
"1893",2021-06-26,2021,25,"LA","Louisiana",4624047,"6","South Central",2529,305,0,1690986,36
"1894",2021-07-03,2021,26,"LA","Louisiana",4624047,"6","South Central",4333,316,0,1712633,25
"1895",2021-07-10,2021,27,"LA","Louisiana",4624047,"6","South Central",7036,455,0,1731246,25
"1896",2021-07-17,2021,28,"LA","Louisiana",4624047,"6","South Central",14041,694,0,1748613,57
"1897",2021-07-24,2021,29,"LA","Louisiana",4624047,"6","South Central",25070,1255,0,1768420,95
"1898",2021-07-31,2021,30,"LA","Louisiana",4624047,"6","South Central",30368,1895,0,1790022,162
"1899",2021-08-07,2021,31,"LA","Louisiana",4624047,"6","South Central",39621,2691,0,1817130,314
"1900",2021-08-14,2021,32,"LA","Louisiana",4624047,"6","South Central",36502,2799,500,1861189,408
"1901",2021-08-21,2021,33,"LA","Louisiana",4624047,"6","South Central",32794,2444,12457,1928814,432
"1902",2021-08-28,2021,34,"LA","Louisiana",4624047,"6","South Central",20939,1895,22637,2000983,461
"1903",2021-09-04,2021,35,"LA","Louisiana",4624047,"6","South Central",13322,1406,26620,2037216,410
"1904",2021-09-11,2021,36,"LA","Louisiana",4624047,"6","South Central",16297,1148,31094,2081458,314
"1905",2021-09-18,2021,37,"LA","Louisiana",4624047,"6","South Central",10210,1003,35845,2131957,326
"1906",2021-09-25,2021,38,"LA","Louisiana",4624047,"6","South Central",7656,719,45840,2166603,226
"1907",2021-10-02,2021,39,"LA","Louisiana",4624047,"6","South Central",5910,519,94790,2193117,161
"1908",2021-10-09,2021,40,"LA","Louisiana",4624047,"6","South Central",4902,409,135893,2215221,135
"1909",2021-10-16,2021,41,"LA","Louisiana",4624047,"6","South Central",3554,361,165522,2234366,114
"1910",2021-10-23,2021,42,"LA","Louisiana",4624047,"6","South Central",3712,302,198444,2251339,65
"1911",2021-10-30,2021,43,"LA","Louisiana",4624047,"6","South Central",2952,214,256970,2266296,60
"1912",2021-11-06,2021,44,"LA","Louisiana",4624047,"6","South Central",2937,194,311548,2279559,55
"1913",2021-11-13,2021,45,"LA","Louisiana",4624047,"6","South Central",2763,185,365432,2292435,40
"1914",2021-11-20,2021,46,"LA","Louisiana",4624047,"6","South Central",2660,206,425728,2304663,44
"1915",2021-11-27,2021,47,"LA","Louisiana",4624047,"6","South Central",2786,215,464805,2312890,35
"1916",2021-12-04,2021,48,"LA","Louisiana",4624047,"6","South Central",3076,227,537122,2329518,43
"1917",2021-12-11,2021,49,"LA","Louisiana",4624047,"6","South Central",3629,198,607795,2346501,40
"1918",2021-12-18,2021,50,"LA","Louisiana",4624047,"6","South Central",8996,230,667143,2359896,27
"1919",2021-12-25,2021,51,"LA","Louisiana",4624047,"6","South Central",28690,511,719718,2370226,38
"1920",2020-01-25,2020,4,"MA","Massachusetts",7022220,"1","New England",1,0,0,0,0
"1921",2020-02-01,2020,5,"MA","Massachusetts",7022220,"1","New England",0,0,0,0,0
"1922",2020-02-08,2020,6,"MA","Massachusetts",7022220,"1","New England",1,0,0,0,0
"1923",2020-02-15,2020,7,"MA","Massachusetts",7022220,"1","New England",0,0,0,0,0
"1924",2020-02-22,2020,8,"MA","Massachusetts",7022220,"1","New England",0,0,0,0,0
"1925",2020-02-29,2020,9,"MA","Massachusetts",7022220,"1","New England",4,0,0,0,0
"1926",2020-03-07,2020,10,"MA","Massachusetts",7022220,"1","New England",126,0,0,0,0
"1927",2020-03-14,2020,11,"MA","Massachusetts",7022220,"1","New England",887,0,0,0,0
"1928",2020-03-21,2020,12,"MA","Massachusetts",7022220,"1","New England",3344,0,0,0,0
"1929",2020-03-28,2020,13,"MA","Massachusetts",7022220,"1","New England",6900,0,0,0,52
"1930",2020-04-04,2020,14,"MA","Massachusetts",7022220,"1","New England",10727,0,0,0,230
"1931",2020-04-11,2020,15,"MA","Massachusetts",7022220,"1","New England",13787,0,0,0,649
"1932",2020-04-18,2020,16,"MA","Massachusetts",7022220,"1","New England",15569,0,0,0,1115
"1933",2020-04-25,2020,17,"MA","Massachusetts",7022220,"1","New England",13468,0,0,0,1239
"1934",2020-05-02,2020,18,"MA","Massachusetts",7022220,"1","New England",11231,0,0,0,1123
"1935",2020-05-09,2020,19,"MA","Massachusetts",7022220,"1","New England",8306,0,0,0,945
"1936",2020-05-16,2020,20,"MA","Massachusetts",7022220,"1","New England",6870,0,0,0,789
"1937",2020-05-23,2020,21,"MA","Massachusetts",7022220,"1","New England",4383,0,0,0,531
"1938",2020-05-30,2020,22,"MA","Massachusetts",7022220,"1","New England",3093,0,0,0,393
"1939",2020-06-06,2020,23,"MA","Massachusetts",7022220,"1","New England",2010,0,0,0,245
"1940",2020-06-13,2020,24,"MA","Massachusetts",7022220,"1","New England",1399,0,0,0,182
"1941",2020-06-20,2020,25,"MA","Massachusetts",7022220,"1","New England",1262,0,0,0,132
"1942",2020-06-27,2020,26,"MA","Massachusetts",7022220,"1","New England",1298,0,0,0,97
"1943",2020-07-04,2020,27,"MA","Massachusetts",7022220,"1","New England",1260,0,0,0,69
"1944",2020-07-11,2020,28,"MA","Massachusetts",7022220,"1","New England",1606,0,0,0,59
"1945",2020-07-18,2020,29,"MA","Massachusetts",7022220,"1","New England",1594,0,0,0,35
"1946",2020-07-25,2020,30,"MA","Massachusetts",7022220,"1","New England",2003,0,0,0,37
"1947",2020-08-01,2020,31,"MA","Massachusetts",7022220,"1","New England",2032,22,0,0,32
"1948",2020-08-08,2020,32,"MA","Massachusetts",7022220,"1","New England",1991,160,0,0,28
"1949",2020-08-15,2020,33,"MA","Massachusetts",7022220,"1","New England",2149,136,0,0,23
"1950",2020-08-22,2020,34,"MA","Massachusetts",7022220,"1","New England",2173,111,0,0,33
"1951",2020-08-29,2020,35,"MA","Massachusetts",7022220,"1","New England",2371,128,0,0,26
"1952",2020-09-05,2020,36,"MA","Massachusetts",7022220,"1","New England",1317,137,0,0,19
"1953",2020-09-12,2020,37,"MA","Massachusetts",7022220,"1","New England",2556,152,0,0,22
"1954",2020-09-19,2020,38,"MA","Massachusetts",7022220,"1","New England",2813,178,0,0,27
"1955",2020-09-26,2020,39,"MA","Massachusetts",7022220,"1","New England",3606,207,0,0,24
"1956",2020-10-03,2020,40,"MA","Massachusetts",7022220,"1","New England",4375,247,0,0,27
"1957",2020-10-10,2020,41,"MA","Massachusetts",7022220,"1","New England",4501,256,0,0,28
"1958",2020-10-17,2020,42,"MA","Massachusetts",7022220,"1","New England",5173,268,0,0,46
"1959",2020-10-24,2020,43,"MA","Massachusetts",7022220,"1","New England",8052,327,0,0,59
"1960",2020-10-31,2020,44,"MA","Massachusetts",7022220,"1","New England",9081,368,0,0,54
"1961",2020-11-07,2020,45,"MA","Massachusetts",7022220,"1","New England",14228,502,0,0,80
"1962",2020-11-14,2020,46,"MA","Massachusetts",7022220,"1","New England",18327,633,0,0,91
"1963",2020-11-21,2020,47,"MA","Massachusetts",7022220,"1","New England",18720,866,0,0,117
"1964",2020-11-28,2020,48,"MA","Massachusetts",7022220,"1","New England",19638,860,0,0,153
"1965",2020-12-05,2020,49,"MA","Massachusetts",7022220,"1","New England",35180,1250,0,0,215
"1966",2020-12-12,2020,50,"MA","Massachusetts",7022220,"1","New England",34700,1582,0,0,257
"1967",2020-12-19,2020,51,"MA","Massachusetts",7022220,"1","New England",31876,1583,0,23,293
"1968",2020-12-26,2020,52,"MA","Massachusetts",7022220,"1","New England",31930,1710,0,56,361
"1969",2021-01-02,2020,53,"MA","Massachusetts",7022220,"1","New England",36135,1898,0,209,0
"1970",2021-01-09,2021,1,"MA","Massachusetts",6984723,"1","New England",44394,1898,0,23429,391
"1971",2021-01-16,2021,2,"MA","Massachusetts",6984723,"1","New England",32593,1907,0,49801,396
"1972",2021-01-23,2021,3,"MA","Massachusetts",6984723,"1","New England",28463,1638,0,82838,394
"1973",2021-01-30,2021,4,"MA","Massachusetts",6984723,"1","New England",21614,1435,0,149410,369
"1974",2021-02-06,2021,5,"MA","Massachusetts",6984723,"1","New England",17829,1207,0,222802,296
"1975",2021-02-13,2021,6,"MA","Massachusetts",6984723,"1","New England",12990,936,0,320606,206
"1976",2021-02-20,2021,7,"MA","Massachusetts",6984723,"1","New England",11949,723,0,419435,184
"1977",2021-02-27,2021,8,"MA","Massachusetts",6984723,"1","New England",10861,714,0,568851,164
"1978",2021-03-06,2021,9,"MA","Massachusetts",6984723,"1","New England",10518,663,0,754463,115
"1979",2021-03-13,2021,10,"MA","Massachusetts",6984723,"1","New England",11113,593,0,956195,92
"1980",2021-03-20,2021,11,"MA","Massachusetts",6984723,"1","New England",13439,566,0,1119294,88
"1981",2021-03-27,2021,12,"MA","Massachusetts",6984723,"1","New England",15764,632,0,1313589,79
"1982",2021-04-03,2021,13,"MA","Massachusetts",6984723,"1","New England",14993,667,0,1556765,78
"1983",2021-04-10,2021,14,"MA","Massachusetts",6984723,"1","New England",14370,662,0,1849930,61
"1984",2021-04-17,2021,15,"MA","Massachusetts",6984723,"1","New England",11815,660,0,2130445,61
"1985",2021-04-24,2021,16,"MA","Massachusetts",6984723,"1","New England",9485,617,0,2423412,59
"1986",2021-05-01,2021,17,"MA","Massachusetts",6984723,"1","New England",7365,473,0,2735196,66
"1987",2021-05-08,2021,18,"MA","Massachusetts",6984723,"1","New England",5579,403,0,3048296,54
"1988",2021-05-15,2021,19,"MA","Massachusetts",6984723,"1","New England",4105,326,0,3348149,51
"1989",2021-05-22,2021,20,"MA","Massachusetts",6984723,"1","New England",2735,265,0,3625384,50
"1990",2021-05-29,2021,21,"MA","Massachusetts",6984723,"1","New England",1238,254,0,3844834,32
"1991",2021-06-05,2021,22,"MA","Massachusetts",6984723,"1","New England",1194,149,0,3993731,27
"1992",2021-06-12,2021,23,"MA","Massachusetts",6984723,"1","New England",620,109,0,4139947,23
"1993",2021-06-19,2021,24,"MA","Massachusetts",6984723,"1","New England",464,94,0,4239940,18
"1994",2021-06-26,2021,25,"MA","Massachusetts",6984723,"1","New England",423,88,0,4299677,0
"1995",2021-07-03,2021,26,"MA","Massachusetts",6984723,"1","New England",552,79,0,4345302,16
"1996",2021-07-10,2021,27,"MA","Massachusetts",6984723,"1","New England",1158,98,0,4379904,0
"1997",2021-07-17,2021,28,"MA","Massachusetts",6984723,"1","New England",2338,99,0,4413417,13
"1998",2021-07-24,2021,29,"MA","Massachusetts",6984723,"1","New England",3930,124,0,4442679,25
"1999",2021-07-31,2021,30,"MA","Massachusetts",6984723,"1","New England",6074,245,0,4468518,17
"2000",2021-08-07,2021,31,"MA","Massachusetts",6984723,"1","New England",7803,304,0,4493949,18
"2001",2021-08-14,2021,32,"MA","Massachusetts",6984723,"1","New England",8805,387,1045,4523722,39
"2002",2021-08-21,2021,33,"MA","Massachusetts",6984723,"1","New England",9622,497,12029,4557532,34
"2003",2021-08-28,2021,34,"MA","Massachusetts",6984723,"1","New England",11658,514,22463,4594366,47
"2004",2021-09-04,2021,35,"MA","Massachusetts",6984723,"1","New England",10836,506,33435,4629036,67
"2005",2021-09-11,2021,36,"MA","Massachusetts",6984723,"1","New England",13885,552,41811,4657291,77
"2006",2021-09-18,2021,37,"MA","Massachusetts",6984723,"1","New England",12278,522,50835,4688346,74
"2007",2021-09-25,2021,38,"MA","Massachusetts",6984723,"1","New England",11414,464,69806,4717183,88
"2008",2021-10-02,2021,39,"MA","Massachusetts",6984723,"1","New England",9620,487,137249,4744818,100
"2009",2021-10-09,2021,40,"MA","Massachusetts",6984723,"1","New England",9934,437,203902,4770992,84
"2010",2021-10-16,2021,41,"MA","Massachusetts",6984723,"1","New England",9944,429,268734,4796870,69
"2011",2021-10-23,2021,42,"MA","Massachusetts",6984723,"1","New England",9130,414,349512,4819460,78
"2012",2021-10-30,2021,43,"MA","Massachusetts",6984723,"1","New England",9012,396,500892,4843507,64
"2013",2021-11-06,2021,44,"MA","Massachusetts",6984723,"1","New England",11334,406,673884,4868133,76
"2014",2021-11-13,2021,45,"MA","Massachusetts",6984723,"1","New England",15006,477,828264,4889980,73
"2015",2021-11-20,2021,46,"MA","Massachusetts",6984723,"1","New England",20108,600,1007312,4913429,72
"2016",2021-11-27,2021,47,"MA","Massachusetts",6984723,"1","New England",19993,705,1151032,4936172,102
"2017",2021-12-04,2021,48,"MA","Massachusetts",6984723,"1","New England",33489,861,1346113,5013392,139
"2018",2021-12-11,2021,49,"MA","Massachusetts",6984723,"1","New England",33820,1143,1567521,5092603,145
"2019",2021-12-18,2021,50,"MA","Massachusetts",6984723,"1","New England",43022,1232,1791300,5136962,170
"2020",2021-12-25,2021,51,"MA","Massachusetts",6984723,"1","New England",61094,1302,1949699,5164812,187
"2021",2020-01-25,2020,4,"MD","Maryland",6172679,"3","Mid-Atlantic",0,0,0,0,0
"2022",2020-02-01,2020,5,"MD","Maryland",6172679,"3","Mid-Atlantic",0,0,0,0,0
"2023",2020-02-08,2020,6,"MD","Maryland",6172679,"3","Mid-Atlantic",0,0,0,0,0
"2024",2020-02-15,2020,7,"MD","Maryland",6172679,"3","Mid-Atlantic",0,0,0,0,0
"2025",2020-02-22,2020,8,"MD","Maryland",6172679,"3","Mid-Atlantic",0,0,0,0,0
"2026",2020-02-29,2020,9,"MD","Maryland",6172679,"3","Mid-Atlantic",0,0,0,0,0
"2027",2020-03-07,2020,10,"MD","Maryland",6172679,"3","Mid-Atlantic",9,0,0,0,0
"2028",2020-03-14,2020,11,"MD","Maryland",6172679,"3","Mid-Atlantic",77,0,0,0,0
"2029",2020-03-21,2020,12,"MD","Maryland",6172679,"3","Mid-Atlantic",339,0,0,0,0
"2030",2020-03-28,2020,13,"MD","Maryland",6172679,"3","Mid-Atlantic",1561,0,0,0,18
"2031",2020-04-04,2020,14,"MD","Maryland",6172679,"3","Mid-Atlantic",3543,0,0,0,86
"2032",2020-04-11,2020,15,"MD","Maryland",6172679,"3","Mid-Atlantic",4504,0,0,0,212
"2033",2020-04-18,2020,16,"MD","Maryland",6172679,"3","Mid-Atlantic",4742,0,0,0,299
"2034",2020-04-25,2020,17,"MD","Maryland",6172679,"3","Mid-Atlantic",6075,0,0,0,392
"2035",2020-05-02,2020,18,"MD","Maryland",6172679,"3","Mid-Atlantic",7314,0,0,0,426
"2036",2020-05-09,2020,19,"MD","Maryland",6172679,"3","Mid-Atlantic",6648,0,0,0,414
"2037",2020-05-16,2020,20,"MD","Maryland",6172679,"3","Mid-Atlantic",7511,0,0,0,390
"2038",2020-05-23,2020,21,"MD","Maryland",6172679,"3","Mid-Atlantic",6103,0,0,0,298
"2039",2020-05-30,2020,22,"MD","Maryland",6172679,"3","Mid-Atlantic",6560,0,0,0,292
"2040",2020-06-06,2020,23,"MD","Maryland",6172679,"3","Mid-Atlantic",4479,0,0,0,234
"2041",2020-06-13,2020,24,"MD","Maryland",6172679,"3","Mid-Atlantic",3505,0,0,0,191
"2042",2020-06-20,2020,25,"MD","Maryland",6172679,"3","Mid-Atlantic",2368,0,0,0,135
"2043",2020-06-27,2020,26,"MD","Maryland",6172679,"3","Mid-Atlantic",2570,0,0,0,115
"2044",2020-07-04,2020,27,"MD","Maryland",6172679,"3","Mid-Atlantic",2956,0,0,0,91
"2045",2020-07-11,2020,28,"MD","Maryland",6172679,"3","Mid-Atlantic",4152,0,0,0,74
"2046",2020-07-18,2020,29,"MD","Maryland",6172679,"3","Mid-Atlantic",5159,0,0,0,62
"2047",2020-07-25,2020,30,"MD","Maryland",6172679,"3","Mid-Atlantic",6115,0,0,0,67
"2048",2020-08-01,2020,31,"MD","Maryland",6172679,"3","Mid-Atlantic",6136,73,0,0,79
"2049",2020-08-08,2020,32,"MD","Maryland",6172679,"3","Mid-Atlantic",4957,388,0,0,72
"2050",2020-08-15,2020,33,"MD","Maryland",6172679,"3","Mid-Atlantic",4271,362,0,0,61
"2051",2020-08-22,2020,34,"MD","Maryland",6172679,"3","Mid-Atlantic",3832,354,0,0,59
"2052",2020-08-29,2020,35,"MD","Maryland",6172679,"3","Mid-Atlantic",3834,316,0,0,57
"2053",2020-09-05,2020,36,"MD","Maryland",6172679,"3","Mid-Atlantic",4255,308,0,0,55
"2054",2020-09-12,2020,37,"MD","Maryland",6172679,"3","Mid-Atlantic",4318,300,0,0,38
"2055",2020-09-19,2020,38,"MD","Maryland",6172679,"3","Mid-Atlantic",3404,307,0,0,49
"2056",2020-09-26,2020,39,"MD","Maryland",6172679,"3","Mid-Atlantic",3429,310,0,0,49
"2057",2020-10-03,2020,40,"MD","Maryland",6172679,"3","Mid-Atlantic",3939,348,0,0,41
"2058",2020-10-10,2020,41,"MD","Maryland",6172679,"3","Mid-Atlantic",4253,392,0,0,51
"2059",2020-10-17,2020,42,"MD","Maryland",6172679,"3","Mid-Atlantic",4318,379,0,0,43
"2060",2020-10-24,2020,43,"MD","Maryland",6172679,"3","Mid-Atlantic",5189,420,0,0,63
"2061",2020-10-31,2020,44,"MD","Maryland",6172679,"3","Mid-Atlantic",6341,484,0,0,65
"2062",2020-11-07,2020,45,"MD","Maryland",6172679,"3","Mid-Atlantic",9657,603,0,0,79
"2063",2020-11-14,2020,46,"MD","Maryland",6172679,"3","Mid-Atlantic",13401,963,0,0,103
"2064",2020-11-21,2020,47,"MD","Maryland",6172679,"3","Mid-Atlantic",16337,1230,0,0,159
"2065",2020-11-28,2020,48,"MD","Maryland",6172679,"3","Mid-Atlantic",15194,1458,0,0,236
"2066",2020-12-05,2020,49,"MD","Maryland",6172679,"3","Mid-Atlantic",19298,1557,0,0,263
"2067",2020-12-12,2020,50,"MD","Maryland",6172679,"3","Mid-Atlantic",19114,1500,0,0,352
"2068",2020-12-19,2020,51,"MD","Maryland",6172679,"3","Mid-Atlantic",16095,1580,0,546,370
"2069",2020-12-26,2020,52,"MD","Maryland",6172679,"3","Mid-Atlantic",15827,1566,0,776,327
"2070",2021-01-02,2020,53,"MD","Maryland",6172679,"3","Mid-Atlantic",19215,1497,0,1552,0
"2071",2021-01-09,2021,1,"MD","Maryland",6165129,"3","Mid-Atlantic",21963,1722,0,13300,311
"2072",2021-01-16,2021,2,"MD","Maryland",6165129,"3","Mid-Atlantic",17486,1611,0,37364,337
"2073",2021-01-23,2021,3,"MD","Maryland",6165129,"3","Mid-Atlantic",14206,1484,0,66489,348
"2074",2021-01-30,2021,4,"MD","Maryland",6165129,"3","Mid-Atlantic",10924,1356,0,124637,300
"2075",2021-02-06,2021,5,"MD","Maryland",6165129,"3","Mid-Atlantic",9183,1199,0,214595,246
"2076",2021-02-13,2021,6,"MD","Maryland",6165129,"3","Mid-Atlantic",6314,910,0,315865,250
"2077",2021-02-20,2021,7,"MD","Maryland",6165129,"3","Mid-Atlantic",5510,777,0,433508,201
"2078",2021-02-27,2021,8,"MD","Maryland",6165129,"3","Mid-Atlantic",5469,697,0,572187,162
"2079",2021-03-06,2021,9,"MD","Maryland",6165129,"3","Mid-Atlantic",5607,660,0,692628,100
"2080",2021-03-13,2021,10,"MD","Maryland",6165129,"3","Mid-Atlantic",6067,721,0,829941,115
"2081",2021-03-20,2021,11,"MD","Maryland",6165129,"3","Mid-Atlantic",6967,758,0,932951,124
"2082",2021-03-27,2021,12,"MD","Maryland",6165129,"3","Mid-Atlantic",8744,923,0,1077723,96
"2083",2021-04-03,2021,13,"MD","Maryland",6165129,"3","Mid-Atlantic",9182,1021,0,1309597,122
"2084",2021-04-10,2021,14,"MD","Maryland",6165129,"3","Mid-Atlantic",9825,1139,0,1585038,129
"2085",2021-04-17,2021,15,"MD","Maryland",6165129,"3","Mid-Atlantic",8439,1171,0,1830279,119
"2086",2021-04-24,2021,16,"MD","Maryland",6165129,"3","Mid-Atlantic",6703,1126,0,2083119,132
"2087",2021-05-01,2021,17,"MD","Maryland",6165129,"3","Mid-Atlantic",5196,875,0,2305556,120
"2088",2021-05-08,2021,18,"MD","Maryland",6165129,"3","Mid-Atlantic",3582,754,0,2549649,88
"2089",2021-05-15,2021,19,"MD","Maryland",6165129,"3","Mid-Atlantic",2494,593,0,2763961,79
"2090",2021-05-22,2021,20,"MD","Maryland",6165129,"3","Mid-Atlantic",2114,507,0,2968706,82
"2091",2021-05-29,2021,21,"MD","Maryland",6165129,"3","Mid-Atlantic",1188,330,0,3096852,63
"2092",2021-06-05,2021,22,"MD","Maryland",6165129,"3","Mid-Atlantic",796,306,0,3212746,37
"2093",2021-06-12,2021,23,"MD","Maryland",6165129,"3","Mid-Atlantic",607,216,0,3341006,31
"2094",2021-06-19,2021,24,"MD","Maryland",6165129,"3","Mid-Atlantic",417,181,0,3434093,26
"2095",2021-06-26,2021,25,"MD","Maryland",6165129,"3","Mid-Atlantic",392,126,0,3492184,25
"2096",2021-07-03,2021,26,"MD","Maryland",6165129,"3","Mid-Atlantic",458,111,0,3537807,15
"2097",2021-07-10,2021,27,"MD","Maryland",6165129,"3","Mid-Atlantic",751,135,0,3575962,0
"2098",2021-07-17,2021,28,"MD","Maryland",6165129,"3","Mid-Atlantic",1247,125,0,3611186,17
"2099",2021-07-24,2021,29,"MD","Maryland",6165129,"3","Mid-Atlantic",2196,168,0,3644173,19
"2100",2021-07-31,2021,30,"MD","Maryland",6165129,"3","Mid-Atlantic",3674,277,0,3673960,20
